Smart Lagoon monitoring buoy
Mar Menor, Murcia, Spain

Sensor abbreviations:
EC1550 = EC-1550 ESS Earth Conductivity Sensor
THERMI = Beta Therm 100KSA Thermistor

DATE        TIME(UTC+1)   T(0.5m)    T(1m)      T(1.5m)    T(2m)      T(2.5m)    T(3m)      T(4m)      T(5m)      T(6m)   
                         THERMI     EC1550     THERMI     THERMI     THERMI     EC1550     THERMI     THERMI     EC1550  
yyyy-mm-dd  HH:MM:SS    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C) 
2024-04-03  04:30:00    16.6065    16.7242    16.6871    16.6265    16.6304    16.7622    16.6539        NaN    16.6761
2024-04-03  05:30:00    16.5773    16.7061    16.6644    16.6040    16.6082    16.7081    16.6312        NaN    16.6640
2024-04-03  06:30:00    16.5544    16.7001    16.6369    16.5747    16.5787    16.6961    16.6056        NaN    16.6500
2024-04-03  07:30:00    16.5599    16.7302    16.6419    16.5812    16.5832    16.6881    16.6038        NaN    16.6640
2024-04-03  08:30:00    16.5870    16.7923    16.6698    16.6092    16.6151    16.6941    16.6295        NaN    16.6741
2024-04-03  09:30:00    16.8138    16.9045    16.7614    16.6649    16.6595    16.7081    16.6654        NaN    16.6520
2024-04-03  10:30:00    17.2640    17.0128    16.8286    16.7061    16.6969    16.7642    16.7050        NaN    16.6801
2024-04-03  11:30:00    17.2553    17.1090    17.1841    16.8583    16.7555    16.8324    16.7473        NaN    16.7202
2024-04-03  12:30:00    17.1613    17.1931    17.2181    17.1125    17.0144    16.9206    16.8063        NaN    16.7803
2024-04-03  13:30:00    17.1726    17.2372    17.2371    17.1558    17.1345    16.9807    16.9062        NaN    16.8304
2024-04-03  14:30:00    17.1635    17.2653    17.2356    17.1626    17.1473    17.0689    17.0100        NaN    16.9146
2024-04-03  15:30:00    17.1748    17.2633    17.2503    17.1823    17.1909    17.1591    17.1667        NaN    17.0047
2024-04-03  16:30:00    17.1699    17.2813    17.2459    17.1788    17.1958    17.2052    17.2142        NaN    17.0849
2024-04-03  17:30:00    17.1546    17.2713    17.2279    17.1611    17.1821    17.2352    17.2047        NaN    17.1150
2024-04-03  18:30:00    17.1375    17.2533    17.2129    17.1457    17.1689    17.2673    17.1905        NaN    17.1651
2024-04-03  19:30:00    17.1217    17.2252    17.1968    17.1309    17.1519    17.2432    17.1732        NaN    17.1531
2024-04-03  20:30:00    17.1129    17.2152    17.1887    17.1218    17.1391    17.1992    17.1615        NaN    17.1230
2024-04-03  21:30:00    17.0950    17.1831    17.1753    17.1061    17.1206    17.1711    17.1416        NaN    17.0889
2024-04-03  22:30:00    17.0666    17.1631    17.1507    17.0851    17.1029    17.1511    17.1245        NaN    17.0769
2024-04-03  23:30:00    17.0576    17.1691    17.1408    17.0742    17.0928    17.1250    17.1123        NaN    17.0428
2024-04-04  00:30:00    17.0425    17.1571    17.1242    17.0605    17.0782    17.1190    17.1009        NaN    17.0809
2024-04-04  01:30:00    17.0328    17.1250    17.1104    17.0437    17.0571    17.1030    17.0765        NaN    17.0649
2024-04-04  02:30:00    17.0055    17.1170    17.0818    17.0175    17.0344    17.0949    17.0588        NaN    17.0508
2024-04-04  03:30:00    16.9816    17.1090    17.0604    16.9960    17.0143    17.0829    17.0365        NaN    17.0528
2024-04-04  04:30:00    16.9643    17.0849    17.0443    16.9778    16.9922    17.0749    17.0137        NaN    17.0388
2024-04-04  05:30:00    16.9390    17.0709    17.0253    16.9583    16.9719    17.0549    16.9940        NaN    17.0068
2024-04-04  06:30:00    16.9141    17.0969    17.0033    16.9393    16.9498    17.0569    16.9750        NaN    16.9967
2024-04-04  07:30:00    16.9070    17.1290    17.0028    16.9409    16.9509    17.0789    16.9683        NaN    17.0027
2024-04-04  08:30:00    16.9916    17.2092    17.0586    16.9925    16.9932    17.0889    17.0025        NaN    16.9927
2024-04-04  09:30:00    17.1739    17.3334    17.1190    17.0446    17.0309    17.1150    17.0319        NaN    17.0268
2024-04-04  10:30:00    17.4749    17.4597    17.3564    17.0844    17.0576    17.1491    17.0568        NaN    17.0328
2024-04-04  11:30:00    17.4931    17.5960    17.5217    17.2407    17.0923    17.2533    17.0908        NaN    17.0709
2024-04-04  12:30:00    17.5868    17.7223    17.6465    17.5212    17.3960    17.3795    17.1255        NaN    17.1250
2024-04-04  13:30:00    17.6540    17.7844    17.7301    17.6411    17.6243    17.4978    17.3090        NaN    17.2032
2024-04-04  14:30:00    17.7446    17.7984    17.8162    17.7386    17.7418    17.6060    17.6217        NaN    17.2693
2024-04-04  15:30:00    17.7092    17.7984    17.7875    17.7142    17.7275    17.7102    17.7080        NaN    17.3815
2024-04-04  16:30:00    17.6559    17.7824    17.7348    17.6619    17.6773    17.7383    17.6715        NaN    17.4777
2024-04-04  17:30:00    17.6204    17.7423    17.6988    17.6260    17.6475    17.7022    17.6624        NaN    17.5619
2024-04-04  18:30:00    17.5815    17.7122    17.6600    17.5866    17.6068    17.6742    17.6231        NaN    17.5699
2024-04-04  19:30:00    17.5465    17.6581    17.6262    17.5536    17.5763    17.6421    17.5993        NaN    17.6261
2024-04-04  20:30:00    17.5319    17.6341    17.6097    17.5375    17.5602    17.6200    17.5828        NaN    17.6241
2024-04-04  21:30:00    17.5074    17.6020    17.5843    17.5124    17.5357    17.6180    17.5616        NaN    17.6000
2024-04-04  22:30:00    17.4838    17.5619    17.5704    17.4981    17.5153    17.6261    17.5404        NaN    17.5479
2024-04-04  23:30:00    17.4630    17.5339    17.5463    17.4754    17.4982    17.6281    17.5189        NaN    17.5439
2024-04-05  00:30:00    17.4575    17.5359    17.5391    17.4672    17.4876    17.5980    17.5094        NaN    17.4998
2024-04-05  01:30:00    17.4123    17.5058    17.5015    17.4328    17.4532    17.5800    17.4749        NaN    17.4437
2024-04-05  02:30:00    17.3922    17.4637    17.4777    17.4078    17.4272    17.5359    17.4464        NaN    17.4316
2024-04-05  03:30:00    17.3774    17.4316    17.4648    17.3948    17.4185    17.4838    17.4386        NaN    17.4316
2024-04-05  04:30:00    17.3585        NaN    17.4482    17.3788    17.4002        NaN    17.4195        NaN        NaN
2024-04-05  05:30:00    17.3238        NaN    17.4037    17.3345    17.3480        NaN    17.3666        NaN        NaN
2024-04-05  06:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  07:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  08:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  09:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  10:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  11:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  12:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  13:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  14:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  15:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  16:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  17:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  18:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  19:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  20:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  21:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  22:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-05  23:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  00:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  01:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  02:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  03:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  04:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  05:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  06:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  07:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  08:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  09:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  10:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  11:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  12:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  13:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  14:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  15:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  16:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  17:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  18:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  19:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  20:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  21:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  22:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-06  23:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  00:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  01:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  02:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  03:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  04:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  05:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  06:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  07:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  08:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  09:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  10:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  11:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  12:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  13:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  14:30:00        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN        NaN
2024-04-07  15:30:00        NaN    18.6221        NaN        NaN        NaN    18.5640        NaN        NaN    18.4678
2024-04-07  16:30:00        NaN    18.6662        NaN        NaN        NaN    18.6181        NaN        NaN    18.5039
2024-04-07  17:30:00        NaN    18.6903        NaN        NaN        NaN    18.6682        NaN        NaN    18.5560
2024-04-07  18:30:00        NaN    18.6883        NaN        NaN        NaN    18.7063        NaN        NaN    18.5821
2024-04-07  19:30:00        NaN    18.6863        NaN        NaN        NaN    18.6783        NaN        NaN    18.5881
2024-04-07  20:30:00        NaN    18.6422        NaN        NaN        NaN    18.6662        NaN        NaN    18.5841
2024-04-07  21:30:00        NaN    18.5901        NaN        NaN        NaN    18.6262        NaN        NaN    18.5700
2024-04-07  22:30:00        NaN    18.5700        NaN        NaN        NaN    18.6161        NaN        NaN    18.5400
2024-04-07  23:30:00        NaN    18.5640        NaN        NaN        NaN    18.5740        NaN        NaN    18.5500
2024-04-08  00:30:00        NaN    18.5159        NaN        NaN        NaN    18.5801        NaN        NaN    18.5179
2024-04-08  01:30:00        NaN    18.5219        NaN        NaN        NaN    18.5580        NaN        NaN    18.5079
2024-04-08  02:30:00        NaN    18.5059        NaN        NaN        NaN    18.5420        NaN        NaN    18.5019
2024-04-08  03:30:00        NaN    18.4698        NaN        NaN        NaN    18.5059        NaN        NaN    18.4919
2024-04-08  04:30:00        NaN    18.4277        NaN        NaN        NaN    18.4999        NaN        NaN    18.4598
2024-04-08  05:30:00        NaN    18.4277        NaN        NaN        NaN    18.4738        NaN        NaN    18.5119
2024-04-08  06:30:00    18.3378    18.4338    18.4272    18.3568    18.3788    18.4578    18.4312        NaN    18.5039
2024-04-08  07:30:00    18.3443    18.4538    18.4329    18.3697    18.4035    18.4959    18.4831        NaN    18.5139
2024-04-08  08:30:00    18.4063    18.5079    18.4762    18.3972    18.4149    18.5320    18.4848        NaN    18.5259
2024-04-08  09:30:00    18.7034    18.5841    18.5484    18.4431    18.4542    18.5560    18.5284        NaN    18.5720
2024-04-08  10:30:00    18.9010    18.7264    18.5724    18.4887    18.5051    18.5861    18.5734        NaN    18.5700
2024-04-08  11:30:00    18.9384    18.8486    18.7842    18.5370    18.5480    18.6262    18.5976        NaN    18.6081
2024-04-08  12:30:00    19.1140    18.9829    19.0103    18.5978    18.5877    18.6903    18.6390        NaN    18.6322
2024-04-08  13:30:00    19.1226    19.0931    19.1863    19.0338    18.8534    18.7885    18.6629        NaN    18.6582
2024-04-08  14:30:00    19.1408    19.1933    19.2184    19.1255    19.0941    18.9088    18.7115        NaN    18.6542
2024-04-08  15:30:00    19.1892    19.2314    19.2574    19.1645    19.1460    19.0250    18.8504        NaN    18.6983
2024-04-08  16:30:00    19.2703    19.2795    19.3514    19.2606    19.2592    19.1312    19.0293        NaN    18.7244
2024-04-08  17:30:00    19.3070    19.3076    19.3863    19.2752    19.2241    19.1793    19.0671        NaN    18.7544
2024-04-08  18:30:00    19.3465    19.3236    19.4195    19.2884    19.2228    19.1954    19.0735        NaN    18.7725
